Activity ID,Activity Date,Advisor ID,Lead AM,Activity Type,Description,Product
5894c567-36d8-4974-9c9d-c99501ad3b1e,2024-10-12,SalA018,Sales AM 1,Meeting,Meeting related to ETF,Fixed Income
950d074b-596f-408c-b208-c8ee411251b9,2024-11-16,SalA018,Sales AM 1,Email,Follow-up on Fixed Income opportunities,ESG
b852b7b4-d4ca-4095-813f-1f8f26244156,2024-06-25,SalA018,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Global Equity Fund
96cf56f0-de48-4455-9474-e71c57772f59,2024-10-31,SalA018,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Fixed Income
0e7610d2-7377-4e93-8358-faac4d8db506,2024-10-24,SalA018,Sales AM 1,Meeting,Presentation on Real Estate Fund,Fixed Income
01953fca-10c5-4db7-bcfb-0b3ae79ae86c,2025-01-06,SalA018,Sales AM 1,Email,Follow-up on Fixed Income opportunities,ETF
04e20543-3719-478b-96e1-3e942565ea50,2024-12-13,SalA018,Sales AM 1,Email,Meeting related to ETF,ESG
e135698b-4edc-4bf8-8859-297ba066687e,2024-10-13,SalA018,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Real Estate Fund
4b455ffe-15ca-45b8-bf44-e74c6e8837a2,2024-08-19,SalA018,Sales AM 1,Inbound Call,Discussion on ESG strategies,Real Estate Fund
4466b299-33ff-4de3-9dcf-1f6414fa155d,2024-07-08,SalA018,Sales AM 1,Email,Discussion on upcoming product launches,Real Estate Fund
030ba4f2-5134-448a-b0cf-b7cf19ee7871,2024-08-19,SalA018,Sales AM 1,Inbound Call,Discussion on upcoming product launches,ETF
2cbae4f4-f5ca-4e05-9e8d-b92794d559bf,2024-07-29,SalA018,Sales AM 1,Outbound Call,Discussion on ESG strategies,ETF
b4b1d62d-a4d8-4b7d-8740-4b7c37fe6aa1,2024-06-05,SalA018,Sales AM 1,Meeting,Presentation on Real Estate Fund,Global Equity Fund
5b4b8c8a-e43f-4aa7-a7e4-94a4a4900d05,2024-08-25,SalA018,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,ETF
6ea4e4f9-f072-423a-a77e-371b970df3a7,2024-08-30,SalA018,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Global Equity Fund
c54b3fd3-5b99-4622-a39d-e5441216af53,2024-12-23,SalA018,Sales AM 1,Email,Voicemail regarding market trends,Global Equity Fund
537e5ba2-a446-4779-8d49-97fda1085b51,2024-11-12,SalA018,Sales AM 1,Meeting,Normal phone conversation,Global Equity Fund
5efbc158-61de-4ca8-8e22-56fa90bf5f23,2024-09-28,SalA018,Sales AM 1,Inbound Call,Webinar feedback collection,Real Estate Fund
7fd7d15f-ba34-42e4-9587-bdac171d0651,2024-10-16,SalA018,Sales AM 1,Voicemail,Call to discuss quarterly performance,Real Estate Fund
a6c96b16-a71b-4c7e-8303-b75f45b99691,2024-07-09,SalA018,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Fixed Income
ef75c24c-0518-4a39-b058-c9922548e58f,2024-10-20,SalA019,Sales AM 1,Email,Presentation on Real Estate Fund,Real Estate Fund
3c7d02da-54fd-4444-96ee-858100ca65a6,2024-09-04,SalA019,Sales AM 1,Voicemail,Call to discuss quarterly performance,Fixed Income
b3571a8d-53a0-47e0-a57e-065a541c2920,2024-07-12,SalA019,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,ETF
a815c640-293f-4245-b8ac-eb33c6f3ea0e,2024-10-08,SalA019,Sales AM 1,Email,Analysis of Emerging Markets Fund,ETF
0a9b9de1-b083-4687-a345-b2ba39cc531d,2024-11-04,SalA019,Sales AM 1,Voicemail,Webinar feedback collection,ESG
f909bf0e-d0d2-4e6c-8f89-d1e1d293f674,2024-12-07,SalA019,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,ETF
0b24c373-4e6d-4879-88ee-73e2a2f1ba7e,2024-06-21,SalA019,Sales AM 1,Email,Analysis of Emerging Markets Fund,Global Equity Fund
7059e9f2-8f5f-4df3-a51a-b8349c012a47,2024-07-04,SalA019,Sales AM 1,Meeting,Meeting related to ETF,Global Equity Fund
f6e44894-a51a-453e-b193-cc16aededa84,2024-06-05,SalA019,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ETF
c4f293cd-9220-41f4-91ea-7e0fc640db77,2024-07-10,SalA019,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Real Estate Fund
f91b7a7d-f2b9-416d-b6fe-b87c695bec60,2024-08-26,SalA019,Sales AM 1,Meeting,Voicemail regarding market trends,Real Estate Fund
ea612712-a7cb-426e-a218-e490cb5789d2,2024-07-21,SalA019,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
674f71da-8241-404b-b9f0-935fdb269128,2024-10-17,SalA019,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,Real Estate Fund
c2a330c5-a200-418a-9b2a-dc3f9ebb38e8,2024-12-11,SalA019,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
3c539fbc-1a50-4825-8b70-4b94dbf174c9,2024-10-29,SalA019,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Real Estate Fund
ba420129-8e6f-4bf3-b281-db3f0ed776fa,2024-08-11,SalA019,Sales AM 1,Meeting,Call to discuss quarterly performance,Fixed Income
5bc91e0e-383e-403a-877d-2c1534ba31d6,2024-12-17,SalA019,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
30391fc8-cff3-4ce1-9009-52bd8c3c7566,2024-07-21,SalA019,Sales AM 1,Email,Normal phone conversation,Real Estate Fund
fa04e0bb-5362-4e31-9ee0-f2df1470b5a1,2024-11-16,SalA019,Sales AM 1,Voicemail,Meeting related to ETF,ETF
b04eb758-1582-4e86-9655-0dee76125f57,2024-06-16,SalA019,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ETF
62cad1d8-52aa-44a8-8ad5-b94a2363b1a0,2024-09-07,SalA019,Sales AM 1,Outbound Call,Meeting related to ETF,ESG
d02463ef-25ca-4e36-9b68-154f0ff1b3e5,2024-11-29,SalA019,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Real Estate Fund
ef088b13-f23e-49db-b850-a46279e48af7,2024-10-18,SalA019,Sales AM 1,Email,Webinar feedback collection,ESG
f192a308-6803-4d63-b257-b2e0fb2dfd58,2024-11-12,SalA019,Sales AM 1,Inbound Call,Normal phone conversation,ETF
1de15c01-8272-4833-a715-638c321c2f18,2024-11-17,SalA019,Sales AM 1,Email,Presentation on Real Estate Fund,ETF
e0554440-2739-4986-8b6d-fa9dab1330d2,2024-11-02,SalA019,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ETF
75911787-402e-408e-a1c4-60a9e549211d,2024-12-28,SalA019,Sales AM 1,Inbound Call,Webinar feedback collection,ESG
5018598a-7127-4e51-ada4-ce14d7b2a1af,2024-09-26,SalA020,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Fixed Income
c1d6586c-f3a9-4eb9-9432-33e7f846ae14,2024-06-01,SalA020,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
6c1b23a1-304a-4da7-9e74-a2ffecc38640,2025-01-02,SalA020,Sales AM 1,Outbound Call,Voicemail regarding market trends,Real Estate Fund
df3ba148-6d01-446d-814a-45a156559d46,2024-08-22,SalA020,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Real Estate Fund
82417d65-b0c0-4778-b380-990d9a3f437b,2024-09-29,SalA020,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Global Equity Fund
10b22eb1-fb7f-427d-beb5-3b4fad1cb654,2024-06-17,SalA020,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Real Estate Fund
329d5ed8-8704-420f-be60-4dc09fe47e66,2024-11-25,SalA020,Sales AM 1,Email,Discussion on upcoming product launches,Fixed Income
73e845f6-f45b-4b6d-82d0-1905b88bfe55,2024-10-10,SalA020,Sales AM 1,Email,Meeting related to ETF,Real Estate Fund
ace3169c-5a5c-4f6b-a1cd-6e4d9b5405aa,2024-09-24,SalA020,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Real Estate Fund
ee53bc93-e1bc-4176-b476-963cde4d1a60,2024-06-21,SalA020,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,Fixed Income
287e0270-8e56-4f36-8886-90c321bdf3d7,2024-06-06,SalA020,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Global Equity Fund
0c582613-4e4a-41ca-80fd-658d5c87a20b,2024-11-01,SalA020,Sales AM 1,Email,Call to discuss portfolio diversification,Global Equity Fund
1f51d112-5e21-4b6d-955f-50e6c5c54d8b,2024-09-29,SalA020,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,Fixed Income
855c9893-692c-4638-be1a-31b10bf1d972,2024-11-16,SalA020,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,Global Equity Fund
fc398b53-8b86-4372-90d9-5a437582cd39,2024-10-23,SalA020,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ESG
01cc2db7-cd0e-4492-8654-6fc8095615d5,2024-06-02,SalA020,Sales AM 1,Inbound Call,Meeting related to ETF,ETF
b96493fe-e0e2-4cd8-86a6-0c0059f28c5b,2024-11-16,SalA020,Sales AM 1,Voicemail,Meeting related to ETF,Real Estate Fund
2a9cf53b-d921-429c-99e9-c08784636830,2024-10-12,SalA020,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Global Equity Fund
8afecce0-ddec-478f-ab0a-3187e52d9727,2024-12-18,SalA020,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,ESG
f7aec517-e9d6-41bb-b9b8-d103a11f97aa,2024-09-08,SalA020,Sales AM 1,Meeting,Meeting related to ETF,Real Estate Fund
566ed573-4d66-4be5-ab8a-70628ef1b03a,2024-06-05,SalA020,Sales AM 1,Email,Presentation on Real Estate Fund,ETF
d9458a6e-9452-4852-997a-10917d633348,2024-06-27,SalA020,Sales AM 1,Voicemail,Voicemail regarding market trends,Fixed Income
f0b1f0eb-d03d-441f-95f8-a6551b291acd,2024-08-01,SalA020,Sales AM 1,Meeting,Meeting related to ETF,Fixed Income
8bf335bb-7428-452c-8b10-48f17565da95,2024-12-18,SalA020,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,Global Equity Fund
0854df04-5546-41f5-9fbf-dd18fdca17a7,2024-07-13,SalA020,Sales AM 1,Voicemail,Voicemail regarding market trends,Real Estate Fund
75d19b62-6953-46ba-a8ab-8b1be7f5e1ae,2024-08-20,SalA020,Sales AM 1,Email,Meeting related to ETF,Fixed Income
f45ce1ba-bb35-4136-bb97-dcad6dd1c374,2024-08-18,SalA020,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ETF
bee11563-bc99-447e-92de-bda6ddb97625,2024-09-04,SalA020,Sales AM 1,Outbound Call,Voicemail regarding market trends,ETF
c18a5ddd-9a7e-44fa-8813-dee93477c499,2024-09-08,SalA021,Sales AM 1,Inbound Call,Voicemail regarding market trends,Real Estate Fund
dc98db33-2d25-4c01-bb63-27e64c2984c0,2024-12-17,SalA021,Sales AM 1,Inbound Call,Voicemail regarding market trends,Global Equity Fund
cf461897-8a29-4666-8af4-22960029e3d4,2024-12-07,SalA021,Sales AM 1,Meeting,Meeting related to ETF,ETF
426ef479-bf70-454f-afab-d7741b6f84a2,2024-12-25,SalA021,Sales AM 1,Email,Discussion on upcoming product launches,ESG
264a337b-72f4-488e-b01b-10596bc17668,2024-10-03,SalA021,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,ESG
5844325c-4826-49f8-9190-7631485497fe,2024-06-28,SalA021,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,ETF
76fdeca3-8e71-4eff-86dc-ee53ccbc3238,2024-12-03,SalA021,Sales AM 1,Email,Discussion on ESG strategies,ETF
09ec6f55-43fe-4f0b-b705-07126240c9df,2024-08-02,SalA021,Sales AM 1,Email,Discussion on ESG strategies,Fixed Income
6f94b9db-06bd-4ba1-83a2-657ba03ae564,2024-07-02,SalA021,Sales AM 1,Outbound Call,Email follow-up on investment ideas,ESG
2ea4c309-bc83-48ac-86cc-efb24abfbbfb,2024-08-08,SalA021,Sales AM 1,Inbound Call,Webinar feedback collection,Global Equity Fund
11803f42-3b60-440a-8a3a-022b1d8bc694,2024-08-06,SalA021,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,Real Estate Fund
881f96a4-64e8-4078-81d8-94f22f82a710,2024-09-28,SalA021,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,ETF
7a0d8ef0-2325-4d31-a6aa-497a8d52d60c,2024-08-16,SalA021,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ETF
8dc28a9f-553d-45cb-8319-cb075d063c09,2024-06-16,SalA022,Sales AM 1,Meeting,Presentation on Real Estate Fund,Fixed Income
ad3c2bc3-4602-4aa7-b8a3-fcdcce40c0a2,2024-09-11,SalA022,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,Real Estate Fund
5cc462a3-c4f3-4878-b6a8-8b49f82889ef,2024-10-22,SalA022,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,ETF
908765ca-b54b-43ee-9edc-47ce775841ba,2024-07-07,SalA022,Sales AM 1,Email,Follow-up on Fixed Income opportunities,ESG
4df9c627-77fa-462b-80b5-f896b390f2ac,2024-10-04,SalA022,Sales AM 1,Meeting,Call to discuss portfolio diversification,ESG
ae20bb8f-53c2-4146-9550-395762830494,2024-12-20,SalA022,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ETF
1eae8a3f-2cc7-4aef-9b10-271b3f40ed7f,2024-12-05,SalA022,Sales AM 1,Voicemail,Meeting related to ETF,ETF
4dbd9e8c-eb68-497a-86ee-c5facabc7a0f,2024-09-25,SalA022,Sales AM 1,Meeting,Voicemail regarding market trends,ETF
593676c5-1940-4116-a4ca-01f46b3fb579,2024-10-23,SalA022,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Real Estate Fund
5992ca35-23c8-442a-857b-7d695249a9e3,2024-08-03,SalA022,Sales AM 1,Email,Call to discuss portfolio diversification,Real Estate Fund
f1bd78a6-ae89-4bc2-9bbd-ab0ed9a6ba67,2024-11-17,SalA022,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Real Estate Fund
ee250972-8655-47be-a490-4324baa91cb9,2024-06-13,SalA022,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,ETF
6914866f-bfc9-4cd5-a017-0ef941868285,2024-10-07,SalA022,Sales AM 1,Meeting,Call to discuss portfolio diversification,ESG
0896ba04-04f7-4133-a711-6d9c28a92c2e,2024-12-08,SalA022,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Real Estate Fund
874a7300-7922-498f-b3bc-d6aa404e33c2,2024-12-28,SalA022,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,Fixed Income
586ce3a7-30b5-436b-84a6-a876fa460932,2024-12-02,SalA022,Sales AM 1,Inbound Call,Discussion on upcoming product launches,ETF
31b028d8-01de-4f60-b26d-bf912fce0783,2024-06-10,SalA022,Sales AM 1,Email,Normal phone conversation,ESG
06291495-05a3-4262-ab53-915ea6b61e93,2024-07-22,SalA022,Sales AM 1,Meeting,Email follow-up on investment ideas,Global Equity Fund
b0b839ea-bf6e-45be-a877-58bb3f88ddcb,2024-11-11,SalA022,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,Real Estate Fund
fe9ac6d7-aa02-4cc1-b63b-48c94ebef2e9,2024-10-14,SalA022,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Real Estate Fund
c2c5676a-f0b7-4a5c-b1eb-d54e44fa37b3,2024-12-26,SalA022,Sales AM 1,Meeting,Presentation on Real Estate Fund,ESG
6dd497c9-5150-418d-a702-123d3c739c85,2024-06-12,SalA022,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,ESG
71d041d3-dd6f-4ecc-8263-2fe98b62fc97,2024-08-02,SalA022,Sales AM 1,Inbound Call,Normal phone conversation,Fixed Income
a8f6a148-f643-4431-903d-bdce6e7ca374,2024-12-30,SalA022,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Real Estate Fund
5c7e97b1-c643-4928-9793-1fbc0dfe6a07,2024-08-22,SalA022,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
146f1d30-24e3-40cd-9528-2dbadf850110,2024-08-13,SalA022,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,Real Estate Fund
15c49a7c-abd8-48a6-912f-490523a97b03,2024-10-27,SalA022,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,Fixed Income
cb080f04-3a94-4c88-82ef-54ff99b5f5fd,2024-06-24,SalA023,Sales AM 1,Inbound Call,Voicemail regarding market trends,Real Estate Fund
6d0200a1-2b1d-4ae5-a0d1-58fef299d069,2024-11-08,SalA023,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
27c7546b-c3d3-4770-a716-82b76503927f,2024-10-10,SalA023,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ETF
7ddde868-2541-4a85-9c52-496040aec2bf,2024-08-26,SalA023,Sales AM 1,Voicemail,Discussion on upcoming product launches,Fixed Income
b149a4d7-083f-43f5-91b1-a3ae672c0037,2024-08-31,SalA023,Sales AM 1,Meeting,Presentation on Real Estate Fund,ETF
bf05c5e5-fd8b-4d3c-b476-f9cd9db3c242,2024-07-13,SalA023,Sales AM 1,Email,Webinar feedback collection,Global Equity Fund
3378302c-462a-4238-ad79-10baa0c7a3c0,2024-12-04,SalA023,Sales AM 1,Inbound Call,Normal phone conversation,ESG
ed70d656-45e1-4894-a0f4-e425a9519193,2024-10-03,SalA023,Sales AM 1,Voicemail,Normal phone conversation,ESG
e1910133-d047-459e-b59d-0a0f69d6ca3b,2024-11-09,SalA023,Sales AM 1,Inbound Call,Discussion on upcoming product launches,Fixed Income
f28acf2e-eb4c-4b19-af23-9f3301a7af5b,2024-07-21,SalA023,Sales AM 1,Email,Email follow-up on investment ideas,Fixed Income
13306696-f0a0-4885-aa5e-761bb26ce052,2024-07-12,SalA023,Sales AM 1,Meeting,Presentation on Real Estate Fund,ETF
39b43cb7-2d1f-4bae-8ce3-876c8a2f4813,2024-09-20,SalA023,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ETF
5cb16f80-5cf6-421a-b820-69053b364586,2024-08-12,SalA023,Sales AM 1,Email,Call to discuss quarterly performance,ETF
dc80f5d3-69ee-4573-b11d-432fcb69161e,2024-10-25,SalA023,Sales AM 1,Outbound Call,Discussion on ESG strategies,Global Equity Fund
894f383b-807a-43a5-998e-009671267817,2024-10-06,SalA023,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,ESG
7b8a7ed3-8b0c-4cc3-ad69-3c14d0a139fb,2024-08-13,SalA023,Sales AM 1,Inbound Call,Call to discuss quarterly performance,ETF
60c2d1e1-eaa0-415c-8480-7baa62712519,2024-12-06,SalA023,Sales AM 1,Voicemail,Meeting related to ETF,ETF
4e9bd931-af6e-4586-8399-adc06568abb1,2024-09-06,SalA024,Sales AM 1,Outbound Call,Webinar feedback collection,ESG
8b80cc52-890a-481a-bdf5-658a94961953,2024-09-19,SalA024,Sales AM 1,Outbound Call,Voicemail regarding market trends,Real Estate Fund
ab0a79cd-778a-42b2-bc96-39209afe5a69,2024-06-10,SalA024,Sales AM 1,Meeting,Call to discuss quarterly performance,ETF
e9ac4229-6f4f-42c7-8818-3fbeca33961c,2024-08-20,SalA024,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,Global Equity Fund
db699906-0857-4f79-bd3a-84d87fa21b41,2024-09-24,SalA024,Sales AM 1,Voicemail,Call to discuss quarterly performance,ESG
87b83461-aa34-4b6f-9f51-45ce64630645,2024-09-08,SalA024,Sales AM 1,Email,Normal phone conversation,Fixed Income
e435d08b-163d-4190-a1e0-3704dab9ce47,2024-09-26,SalA024,Sales AM 1,Voicemail,Discussion on upcoming product launches,ETF
6ee36db9-8af3-4c19-a43e-f256a9965160,2024-12-06,SalA024,Sales AM 1,Inbound Call,Call to discuss quarterly performance,Real Estate Fund
85921a30-00b5-41ff-acc9-0e5489543401,2024-09-20,SalA024,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Global Equity Fund
e22be7bd-f113-4736-a93c-e6ca69028614,2024-09-01,SalA024,Sales AM 1,Outbound Call,Webinar feedback collection,Fixed Income
378dd9a8-03ae-436b-a9e3-84582a00c9f2,2024-12-18,SalA024,Sales AM 1,Outbound Call,Email follow-up on investment ideas,ETF
9d14902c-3b3f-4241-b731-21d61ba89061,2024-11-15,SalA024,Sales AM 1,Outbound Call,Discussion on ESG strategies,ETF
0e75e41d-95a5-4206-96c2-867b3e80f19e,2024-12-25,SalA024,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,Real Estate Fund
47038681-418d-4046-abf2-c7149a6c708d,2024-11-13,SalA024,Sales AM 1,Voicemail,Discussion on upcoming product launches,Real Estate Fund
39cbd86a-2e73-41a1-98f9-9930196d1ce3,2024-08-20,SalA024,Sales AM 1,Meeting,Call to discuss portfolio diversification,ETF
6ae288df-4d4a-4856-a893-ee236ff385e2,2024-08-25,SalA024,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,Global Equity Fund
fd7fb887-f43e-408e-aa99-839bd91ce670,2024-07-03,SalA024,Sales AM 1,Meeting,Normal phone conversation,ETF
00cbddee-f6f0-43eb-96ba-31dfad7515d2,2024-10-22,SalA024,Sales AM 1,Email,Voicemail regarding market trends,Global Equity Fund
6dfe723a-77aa-4062-8e3a-07b96ce5f54a,2024-06-27,SalA024,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,Fixed Income
fee3c64a-9b46-4f2d-8297-628dfbb09412,2024-10-14,SalA024,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ESG
48592968-01a2-4c5d-bd1f-b78d84fc21a5,2025-01-04,SalA024,Sales AM 1,Meeting,Email follow-up on investment ideas,Fixed Income
89b1febd-380e-4a12-b005-4f4052e4af2e,2024-07-23,SalA024,Sales AM 1,Email,Call to discuss quarterly performance,ETF
afc11b4a-60d3-403b-bfc8-cabb631e983b,2024-12-11,SalA024,Sales AM 1,Email,Analysis of Emerging Markets Fund,ETF
d5fcc656-9d89-469c-9615-61c7fc1a7f30,2024-07-24,SalA024,Sales AM 1,Voicemail,Webinar feedback collection,ESG
9a5f77be-317f-4d37-9b98-748f75b399f9,2024-07-11,SalA024,Sales AM 1,Meeting,Discussion on upcoming product launches,ESG
17fdcf9d-8f0c-4bb9-93d4-0740d7d21dcf,2024-10-14,SalA024,Sales AM 1,Meeting,Webinar feedback collection,ETF
40ef203b-1ae1-436c-ac8f-efff7795f358,2024-09-24,SalA024,Sales AM 1,Meeting,Call to discuss quarterly performance,ESG
0a89d9cb-a5f0-4b8d-b62e-6bea2cde812e,2024-10-24,SalA025,Sales AM 1,Email,Call to discuss portfolio diversification,ESG
49cf3503-db38-48a2-9cf3-e36215576008,2024-09-12,SalA025,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ETF
2a06788c-05da-4f6b-884a-1312a4380e3d,2025-01-05,SalA025,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Fixed Income
65a82741-6520-4972-829d-ad48ed975b36,2024-07-09,SalA025,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ETF
58f5d661-1087-4989-9b70-2367c2493961,2024-07-31,SalA025,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Global Equity Fund
50dd5c70-c89d-4548-b070-b8f5457613cd,2024-08-24,SalA025,Sales AM 1,Meeting,Discussion on upcoming product launches,Real Estate Fund
66049edc-f807-4df4-a3cc-00a7aa01e151,2024-06-05,SalA025,Sales AM 1,Voicemail,Discussion on upcoming product launches,Real Estate Fund
4a6b58ed-91d2-485d-82eb-7008eedfaa1f,2024-08-28,SalA025,Sales AM 1,Email,Discussion on ESG strategies,Fixed Income
b29072dd-048e-42e2-8174-9d9d7014da28,2024-10-16,SalA025,Sales AM 1,Email,Strategy meeting regarding Global Equity,Global Equity Fund
0cebbc42-5b33-42f8-91f5-e132e76171a3,2024-11-10,SalA025,Sales AM 1,Meeting,Email follow-up on investment ideas,Fixed Income
b0716185-56b8-4a5b-90c9-2461bc17feae,2024-06-03,SalA025,Sales AM 1,Outbound Call,Discussion on ESG strategies,Global Equity Fund
78c01116-3650-4371-849d-cd133c55573e,2024-10-05,SalA025,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Global Equity Fund
